Employee_ID,Name,Department,Company_ID,Job_Title,Seniority_Level,Education_Level,Work_Location,Newsletter_Subscription,Campaign_Response_Rate (%),Tenure_Years,Event_Attendance,Influence_Score,Decision_Maker_Flag,Preferred_Contact_Method,Language,Last_Contact_Date,Next_Followup_Date,Owner_Rep,Active_Flag,Data_Source,y
E01299,N**** U*******,Procurement,C0464,Procurement Analyst,Mid,Bachelor,Office,Yes,0.0,3.0,2.0,55.0,No,Email,English,2024-06-25,2024-07-02,D**** S*******,Yes,Email Campaign,0
E01300,D**** A*******,Engineering,C0662,Electrical Engineer,Junior,Bachelor,Office,No,6.0,2.0,0.0,45.0,No,Phone,Turkish,2024-03-12,2024-03-27,C**** D*******,No,CRM,1
E01301,B**** Y*******,Marketing,C0670,Growth Marketer,Junior,Bachelor,Office,No,35.0,2.0,5.0,63.0,No,Email,English,2024-03-12,2024-04-06,G**** R*******,Yes,CRM,1
E01302,S**** C*******,Production,C0183,Plant Supervisor,Mid,Bachelor,Field,Yes,3.0,3.0,0.0,29.0,No,Phone,English,2024-07-04,2024-07-23,F**** O*******,Yes,CRM,1
E01303,E**** S*******,Procurement,C0265,Procurement Analyst,Junior,Bachelor,Office,No,4.0,2.0,2.0,75.0,Yes,Email,Turkish,2024-06-18,2024-07-17,D**** S*******,Yes,LinkedIn,1
E01304,A**** Y*******,Engineering,C0681,Process Engineer,Senior,Bachelor,Office,Yes,2.0,9.0,1.0,93.0,No,Phone,Turkish,2024-05-25,2024-06-15,E**** T*******,Yes,CRM,1
E01305,L**** A*******,IT,C0385,Network Engineer,Senior,Master,Office,No,4.0,9.0,1.0,72.0,No,Email,Turkish,2024-09-13,2024-09-23,G**** R*******,Yes,CRM,1
E01306,K**** K*******,Sales,C0549,Account Manager,Senior,Bachelor,Office,Yes,17.0,5.0,2.0,85.0,No,LinkedIn,Turkish,2024-08-15,2024-08-24,A**** Y*******,Yes,Fair,1
E01307,B**** A*******,Sales,C0463,Territory Sales Rep,Mid,Master,Office,Yes,9.0,6.0,1.0,55.0,Yes,Email,English,2024-06-28,2024-07-18,A**** Y*******,Yes,CRM,1
E01308,Z**** Y*******,Engineering,C0154,Mechanical Engineer,Senior,High School,Office,No,0.0,6.0,1.0,44.0,No,Phone,Turkish,2024-03-10,2024-03-29,E**** T*******,No,Email Campaign,0
E01309,B**** D*******,IT,C0366,Software Developer,Senior,Bachelor,Office,No,5.0,8.0,2.0,84.0,Yes,LinkedIn,English,2024-04-11,2024-05-06,G**** R*******,Yes,Webinar,1
E01310,O**** K*******,Operations,C0103,Operations Analyst,Senior,Bachelor,Office,No,2.0,7.0,0.0,37.0,No,Email,Turkish,2024-08-02,2024-08-31,G**** R*******,Yes,Email Campaign,1
E01311,C**** U*******,Procurement,C0710,Procurement Analyst,Mid,PhD,Office,No,0.0,2.0,0.0,80.0,Yes,Email,Turkish,2024-07-11,2024-08-08,G**** R*******,Yes,CRM,0
E01312,E**** K*******,Marketing,C0536,Brand Manager,Junior,Bachelor,Office,No,28.0,0.0,3.0,58.0,No,Email,Turkish,2024-04-02,2024-04-08,D**** S*******,Yes,CRM,1
E01313,S**** K*******,Procuremet,C0136,Procurement Analyst,JUNIOR,BACHELOR,Remote,No,3.0,,0.0,,No,Email,Turkish,2024-04-12,2024-04-18,B**** K*******,Yes,Crm,1
E01314,E**** D*******,Management,C0069,Operations Director,Junior,Bachelor,Office,Yes,8.0,2.0,0.0,64.0,Yes,LinkedIn,Turkish,2024-07-23,2024-08-05,A**** Y*******,Yes,CRM,1
E01315,S**** O*******,Engineering,C0681,Electrical Engineer,Mid,Bachelor,Field,Yes,3.0,2.0,0.0,47.0,No,Email,Turkish,2024-09-13,2024-09-26,B**** K*******,Yes,CRM,1
E01316,A**** Y*******,Sales,C013,Account Manager,Junior,,Factory,No,19.0,,5.0,100.0,Yes,Phone,turkish,2024-06-17,2024-07-08,G**** R*******,Yes,CRM,1
E01317,D**** O*******,Production,C0025,Plant Supervisor,Junior,Bachelor,Field,No,4.0,0.0,2.0,75.0,Yes,Email,Turkish,2024-01-26,2024-02-22,H**** N*******,Yes,Webinar,1
E01318,M**** G*******,Procurement,C0264,Procurement Manager,Mid,Master,Remote,Yes,0.0,3.0,1.0,53.0,No,Email,Turkish,2024-06-10,2024-06-18,A**** Y*******,Yes,CRM,0
E01319,C**** K*******,Management,C0436,Country Manager,Mid,PhD,Office,Yes,6.0,3.0,1.0,61.0,No,LinkedIn,Turkish,2024-04-07,2024-05-02,F**** O*******,Yes,LinkedIn,1
E01320,B**** S*******,Sales,C0668,Territory Sales Rep,Senior,Bachelor,Office,Yes,15.0,5.0,1.0,75.0,No,Email,English,2024-08-15,2024-08-22,F**** O*******,Yes,Webinar,1
E01321,A**** A*******,Quality,C0139,Quality Assurance Lead,Senior,Bachelor,Office,Yes,4.0,7.0,1.0,49.0,No,LinkedIn,Turkish,2024-03-22,2024-04-08,H**** N*******,Yes,CRM,1
E01322,E**** A*******,IT,C0596,Network Engineer,Junior,Master,Field,No,0.0,2.0,2.0,61.0,No,Email,Turkish,2024-05-09,2024-06-06,C**** D*******,Yes,CRM,0
E01323,E**** Y*******,Marketing,C0506,Growth Marketer,Mid,PhD,Office,No,15.0,6.0,1.0,58.0,No,Phone,Turkish,2024-09-14,2024-10-12,B**** K*******,Yes,Email Campaign,1
E01324,T**** K*******,Engineering,C0446,Electrical Engineer,SENIOR,Bachelor,Office,No,0.0,,0.0,,No,Phone,,unknown,2024-07-02,G**** R*******,Yes,CRM,0
E01325,N**** G*******,Quality,C0043,QA Technician,Mid,Bachelor,Office,No,9.0,2.0,0.0,78.0,No,LinkedIn,English,2024-09-11,2024-09-21,F**** O*******,Yes,CRM,1
E01326,S**** K*******,Engineering,C0237,Mechanical Engineer,Mid,PhD,Office,Yes,3.0,5.0,2.0,66.0,No,Email,English,2024-07-14,2024-08-04,B**** K*******,Yes,Webinar,1
E01327,T**** Y*******,Marketing,C0301,Brand Manager,Mid,Bachelor,Factory,No,3.0,5.0,5.0,53.0,No,Phone,Turkish,2024-06-17,2024-07-16,D**** S*******,Yes,CRM,1
E01328,N**** A*******,Marketing,C0271,Brand Manager,Mid,Bachelor,Office,No,23.0,5.0,2.0,56.0,No,Email,English,2024-04-19,2024-05-17,E**** T*******,Yes,LinkedIn,1
E01329,Z**** P*******,Quality,C0359,Quality Assurance Lead,Junior,Master,Factory,Yes,2.0,2.0,0.0,40.0,No,Events,Turkish,2024-01-18,2024-01-27,D**** S*******,Yes,CRM,1
E01330,B**** A*******,Quality,C0310,QA Specialist,Junior,Bachelor,Office,No,0.0,0.0,0.0,18.0,No,Email,Turkish,2024-05-13,2024-05-28,D**** S*******,Yes,LinkedIn,0
E01331,A**** K*******,rocurement,C0347,procurement analyst,Junior,High School,Office,no,8.0,2.0,1.0,72.0,No,Phone,English,2024-03-29,2024-04-26,H**** N*******,Yes,,1
E01332,B**** K*******,Management,C0075,Plant Manager,Mid,Bachelor,Office,Yes,1.0,4.0,0.0,67.0,Yes,Email,English,2024-08-02,2024-09-01,F**** O*******,Yes,CRM,1
E01333,E**** A*******,Procurement,C0201,Procurement Analyst,Director,Master,Factory,No,12.0,13.0,2.0,86.0,Yes,LinkedIn,Turkish,2024-08-22,2024-08-28,H**** N*******,Yes,Webinar,1
E01334,O**** K*******,Sales,C0634,Key Account Executive,Junior,Bachelor,Factory,Yes,18.0,1.0,2.0,60.0,Yes,Phone,Turkish,2024-04-24,2024-05-03,B**** K*******,Yes,Email Campaign,1
E01335,D**** P*******,Quality,C0045,QA Specialist,Mid,PhD,Office,Yes,4.0,4.0,2.0,43.0,No,Phone,Turkish,2024-02-05,2024-02-14,C**** D*******,Yes,LinkedIn,1
E01336,L**** Y*******,Operations,C0201,Ops Coordinator,Mid,Bachelor,Office,No,3.0,3.0,2.0,45.0,No,Phone,Turkish,2024-02-19,2024-03-20,B**** K*******,Yes,CRM,1
E01337,E**** G*******,Operations,C0479,Ops Coordinator,Director,Bachelor,Office,Yes,3.0,8.0,1.0,46.0,Yes,Email,Turkish,2024-09-28,2024-10-11,C**** D*******,Yes,CRM,1
E01338,Z**** K*******,Engineering,C0110,Mechanical Engineer,Mid,Bachelor,Office,No,4.0,2.0,2.0,63.0,Yes,Email,English,2024-01-21,2024-02-08,B**** K*******,Yes,CRM,1
E01339,C**** C*******,Operations,C0150,Operations Analyst,Junior,High School,Office,Yes,6.0,1.0,2.0,61.0,No,Phone,Turkish,2024-05-21,2024-06-20,B**** K*******,Yes,CRM,1
E01340,A**** K*******,IT,C0603,Software Developer,Mid,Bachelor,Factory,Yes,2.0,5.0,0.0,74.0,Yes,Email,English,2024-05-05,2024-05-10,E**** T*******,Yes,CRM,1
E01341,T**** K*******,IT,C0676,Software Developer,Mid,Bachelor,Remote,No,1.0,4.0,2.0,26.0,No,Email,Turkish,2024-04-30,2024-05-14,H**** N*******,Yes,Fair,1
E01342,E**** K*******,Sales,C0074,Territory Sales Rep,Senior,Bachelor,Office,Yes,3.0,5.0,2.0,85.0,No,Phone,Turkish,2024-01-01,2024-01-26,G**** R*******,Yes,CRM,1
E01343,Z**** A*******,Engineering,C0190,Process Engineer,Mid,Bachelor,Office,Yes,0.0,4.0,2.0,36.0,No,Email,English,2024-05-28,2024-06-15,C**** D*******,Yes,LinkedIn,0
E01344,O**** A*******,Sales,C0373,Key Account Executive,Mid,Bachelor,Field,Yes,9.0,4.0,5.0,52.0,Yes,Email,Turkish,2024-03-20,2024-04-05,A**** Y*******,Yes,CRM,1
E01345,T**** A*******,Engineering,C0720,Quality-by-Design Engineer,Mid,Master,Office,Yes,2.0,3.0,2.0,44.0,No,LinkedIn,Turkish,2024-03-27,2024-04-26,H**** N*******,Yes,CRM,1
E01346,Z**** U*******,Production,C0254,Production Engineer,Junior,Bachelor,Office,Yes,0.0,0.0,1.0,72.0,No,Email,Turkish,2024-06-07,2024-06-14,F**** O*******,Yes,CRM,0
E01347,A**** C***u***,Sales,C0619,KEY ACCOUNT EXECUTIVE,Junior,Master,Factory,No,15.0,2.0,1.0,,No,Phone,English,unknown,2024-09-08,F**** O*******,Yes,CRM,1
E01348,E**** Y*******,Procurement,C0236,Procurement Specialist,Junior,PhD,Office,Yes,4.0,2.0,1.0,69.0,No,Email,Turkish,2024-08-11,2024-08-23,G**** R*******,Yes,CRM,1
E01349,B**** Y*******,Production,C0520,Production Planner,Mid,Bachelor,Office,No,3.0,4.0,1.0,36.0,No,Phone,English,2024-08-02,2024-08-31,D**** S*******,Yes,LinkedIn,1
E01350,O**** K*******,Sales,C0469,Sales Manager,Mid,Master,Office,Yes,22.0,5.0,5.0,46.0,Yes,Email,Turkish,2024-08-12,2024-08-20,F**** O*******,Yes,CRM,1
E01351,E**** C*******,Engineering,C0444,Electrical Engineer,Mid,Bachelor,Office,Yes,0.0,4.0,2.0,63.0,Yes,Phone,Turkish,2024-04-18,2024-04-29,D**** S*******,Yes,CRM,0
E01352,N**** A******,Marketing,C0349,Marketing Specialist,Director,Master,Field,No,23.0,15.0,2.0,70.0,Yes,EMAIL,Turkish,2024-01-30,2024-02-28,A**** Y*******,Yes,LinkedIn,1
E01353,D**** K*******,Sales,C0642,Sales Manager,Senior,Master,Office,No,21.0,10.0,1.0,41.0,No,Email,Turkish,2024-06-16,2024-07-05,F**** O*******,Yes,Webinar,1
E01354,O**** K*******,Marketing,C0704,Growth Marketer,Senior,Bachelor,Factory,Yes,18.0,9.0,2.0,55.0,No,Email,Turkish,2024-01-12,2024-02-07,H**** N*******,Yes,CRM,1
E01355,K**** Y*******,Operations,C0642,Operations Analyst,Junior,Master,Office,Yes,5.0,2.0,2.0,50.0,No,Email,Turkish,2024-02-21,2024-03-08,A**** Y*******,Yes,CRM,1
E01356,T**** D*******,Sales,C0357,Sales Executive,Senior,Bachelor,Field,NO,11.0,10.0,4.0,71.0,Yes,PHONE,Engllsh,2024-09-21,2024-10-16,D**** S*******,Yes,LinkedIn,1
E01357,B**** Y*******,Production,C0170,Production Planner,Junior,Master,Factory,Yes,1.0,2.0,2.0,74.0,Yes,Email,Turkish,2024-02-14,2024-02-20,A**** Y*******,Yes,CRM,1
E01358,A**** U*******,Sales,C0362,Sales Executive,Director,Bachelor,Office,Yes,29.0,14.0,3.0,93.0,No,Events,Turkish,2024-02-27,2024-03-06,B**** K*******,Yes,CRM,1
E01359,Z**** C*******,production,q0663,plant supervisor,Senior,Master,Field,No,6.0,11.0,0.0,55.0,No,Email,Turkish,2024-08-17,2024-09-04,g**** r*******,Yes,Email Campaign,1
E01360,L**** K*******,Sales,C0321,Account Manager,Mid,Master,Office,No,18.0,6.0,1.0,66.0,No,LinkedIn,English,2024-02-25,2024-03-11,H**** N*******,Yes,CRM,1
E01361,C**** K*******,IT,C0027,Software Developer,Senior,Bachelor,Office,Yes,8.0,9.0,1.0,75.0,No,Email,Turkish,2024-01-05,2024-01-25,E**** T*******,Yes,CRM,1
E01362,Z**** S*******,Engineering,C0729,Mechanical Engineer,Director,Bachelor,Field,Yes,1.0,8.0,1.0,55.0,Yes,LinkedIn,Turkish,2024-09-04,2024-09-30,A**** Y*******,Yes,CRM,1
E01363,B**** K*******,Quality,C0106,Quality Assurance Lead,Junior,Master,Office,No,0.0,2.0,0.0,53.0,No,LinkedIn,Turkish,2024-04-15,2024-04-29,G**** R*******,Yes,CRM,0
E01364,K**** A*******,Management,C0587,Operations Manager,Mid,Bachelor,Office,Yes,3.0,5.0,2.0,76.0,No,Phone,Turkish,2024-04-19,2024-05-03,F**** O*******,Yes,Webinar,1
E01365,Z**** K*******,Management,C0646,Operations Manager,Junior,Bachelor,Remote,Yes,5.0,2.0,0.0,34.0,No,Email,Turkish,2024-06-23,2024-07-22,A**** Y*******,Yes,CRM,1
E01366,S**** S*******,Management,C0495,Plant Manager,Mid,High School,Office,Yes,0.0,6.0,0.0,79.0,Yes,Email,Turkish,2024-09-06,2024-10-01,C**** D*******,No,Webinar,0
E01367,N**** K*******,Production,C06t4,Plant Supervisor,mid,Bachelor,Office,NO,0.0,4.0,0.0,21.0,No,Phone,Turkish,2024-06-07,2024-06-19,B**** K*******,Yes,crm,0
E01368,C**** D*******,Engineering,C0591,Process Engineer,Junior,Master,Office,Yes,10.0,2.0,2.0,28.0,No,Email,Turkish,2024-05-26,2024-06-21,B**** K*******,No,Email Campaign,1
E01369,K**** S*******,Management,C0143,Operations Manager,Junior,Master,Field,Yes,5.0,2.0,1.0,59.0,No,Email,Turkish,2024-05-23,2024-05-29,C**** D*******,Yes,Fair,1
E01370,C**** P*******,Procurement,C0485,Procurement Manager,Junior,PhD,Office,No,2.0,1.0,2.0,38.0,No,Email,Turkish,2024-09-10,2024-09-18,C**** D*******,Yes,Email Campaign,1
E01371,C**** P*******,Procurement,C0407,Procurement Manager,Senior,Bachelor,Office,Yes,8.0,8.0,2.0,80.0,Yes,Email,Turkish,2024-03-31,2024-04-09,B**** K*******,Yes,CRM,1
E01372,E**** S*******,Production,C0592,Production Planner,Senior,Bachelor,Office,Yes,4.0,11.0,2.0,79.0,No,LinkedIn,English,2024-04-01,2024-04-14,E**** T*******,Yes,Email Campaign,1
E01373,S**** K*******,Quality,C0028,QA Specialist,Senior,High School,Office,Yes,4.0,10.0,0.0,84.0,No,Email,Turkish,2024-03-23,2024-04-06,G**** R*******,Yes,CRM,1
E01374,Z**** A*******,Management,C0014,Operations Director,Senior,Bachelor,Remote,No,3.0,10.0,1.0,47.0,No,Phone,Turkish,2024-09-11,2024-10-06,H**** N*******,Yes,CRM,1
E01375,B**** K*******,Marketing,C0221,Brand Manager,Director,High School,Factory,Yes,26.0,13.0,2.0,28.0,No,Phone,Turkish,2024-01-24,2024-02-10,B**** K*******,Yes,LinkedIn,1
E01376,A**** P*******,Operations,C0406,Logistics Coordinator,Mid,Bachelor,Remote,No,5.0,5.0,0.0,52.0,No,Email,Turkish,2024-09-21,2024-10-14,D**** S*******,Yes,CRM,1
E01377,A**** G*******,Engineering,C0646,Electrical Engineer,Mid,Bachelor,Office,No,0.0,4.0,0.0,71.0,No,LinkedIn,English,2024-03-08,2024-03-27,G**** R*******,Yes,CRM,0
E01378,O**** Y*******,Sales,C0390,Sales Executive,Mid,Bachelor,Office,No,14.0,5.0,5.0,74.0,No,Phone,Turkish,2024-02-12,2024-03-11,G**** R*******,Yes,CRM,1
E01379,E**** K*******,MARKETING,C0179,Digital Marketing Executive,Mid,,Office,Yes,29.0,5.0,1.0,32.0,No,Events,Turkish,2024-05-06,2024-05-23,H**** N*******,Yes,CwM,1
E01380,A**** C*******,Production,C0605,Plant Supervisor,Junior,Master,Remote,No,6.0,0.0,0.0,30.0,No,Phone,Turkish,2024-05-19,2024-06-07,D**** S*******,Yes,Fair,1
E01381,K**** G*******,Sales,C0485,Sales Manager,Junior,Bachelor,Office,No,17.0,1.0,1.0,74.0,Yes,Email,Turkish,2024-06-18,2024-06-24,G**** R*******,Yes,CRM,1
E01382,B**** D*******,IT,C0008,Systems Engineer,Mid,Bachelor,Office,Yes,0.0,5.0,2.0,50.0,No,Phone,Turkish,2024-06-30,2024-07-29,G**** R*******,Yes,CRM,0
E01383,K**** U*******,Quality,C0509,Quality Assurance Lead,Senior,Bachelor,Office,Yes,4.0,11.0,0.0,60.0,No,LinkedIn,Turkish,2024-08-07,2024-08-26,D**** S*******,Yes,CRM,1
E01384,A**** Y*******,Marketing,C0032,Growth Marketer,junior,Bachelor,Office,No,18.0,2.0,,25.0,No,Email,English,2024-06-11,2024-06-25,G**** R*******,Yes,CM,1
E01385,L**** Y*******,Operations,C0103,Logistics Coordinator,Mid,Master,Office,Yes,2.0,3.0,0.0,32.0,No,Email,Turkish,2024-03-02,2024-03-09,G**** R*******,Yes,CRM,1
E01386,C**** A*******,Production,C0284,Plant Supervisor,Junior,Master,Office,Yes,4.0,0.0,2.0,56.0,No,Phone,English,2024-07-26,2024-08-16,G**** R*******,Yes,CRM,1
E01387,A**** K*******,Engineering,C0410,Mechanical Engineer,Senior,Bachelor,Office,Yes,3.0,6.0,2.0,56.0,No,Phone,Turkish,2024-07-04,2024-08-01,A**** Y*******,Yes,Webinar,1
E01388,D**** U*******,Operations,C0424,Data Centre Operator,Mid,Master,Office,No,0.0,3.0,1.0,52.0,No,Email,Turkish,2024-08-26,2024-09-05,E**** T*******,Yes,CRM,0
E01389,O**** S*******,Sales,C0658,Sales Executive,Junior,Bachelor,Field,No,21.0,0.0,2.0,26.0,No,Email,English,2024-03-30,2024-04-19,E**** T*******,No,CRM,1
E01390,O**** O*******,IT,C0132,Systems Engineer,Senior,High School,Office,No,0.0,8.0,0.0,59.0,No,LinkedIn,Turkish,2024-07-31,2024-08-13,D**** S*******,Yes,CRM,0
E01391,K**** C*******,Production,C0534,Production Planner,Senior,Bachelor,Office,Yes,1.0,7.0,2.0,52.0,No,Phone,English,2024-06-02,2024-06-07,D**** S*******,Yes,CRM,1
E01392,S**** Y*******,Quality,C0660,Quality Assurance Lead,Director,Bachelor,Office,Yes,5.0,12.0,1.0,27.0,No,Email,Turkish,2024-01-08,2024-01-26,F**** O*******,Yes,CRM,1
E01393,C**** P*******,Procurement,C0406,Strategic Buyer,Mid,Master,Office,No,4.0,5.0,1.0,61.0,Yes,Phone,English,2024-02-28,2024-03-06,E**** T*******,Yes,CRM,1
E01394,A**** K*******,Marketing,C0027,Growth Marketer,Mid,Bachelor,Remote,No,8.0,2.0,4.0,48.0,No,Email,Turkish,2024-08-01,2024-08-07,F**** O*******,Yes,Email Campaign,1
E01395,B**** K*******,bperations,C0052,Operations Analyst,Mid,Bachelor,office,Yes,2.0,,0.0,52.0,No,Phone,English,2024-09-03,2024-09-18,C**** D*******,Yes,Crm,1
E01396,O**** K*******,Operations,C0296,Logistics Coordinator,Mid,Bachelor,Remote,No,3.0,3.0,0.0,43.0,No,Phone,Turkish,2024-04-07,2024-04-23,H**** N*******,Yes,Email Campaign,1
E01397,Z**** Y*******,Sales,C0409,Sales Executive,Senior,High School,Office,No,9.0,8.0,4.0,97.0,Yes,Events,English,2024-03-10,2024-04-02,F**** O*******,Yes,LinkedIn,1
E01398,Z**** P*******,IT,C0187,Network Engineer,Mid,Bachelor,Office,Yes,5.0,5.0,1.0,65.0,No,Phone,Turkish,2024-09-08,2024-09-14,G**** R*******,Yes,Fair,1
E01399,M**** A*******,Engineering,C0028,Mechanical Engineer,Senior,Bachelor,Field,Yes,3.0,5.0,1.0,76.0,No,Email,Turkish,2024-04-06,2024-04-20,D**** S*******,Yes,Fair,1
E01400,A**** C*******,Marketing,C0396,Marketing Specialist,Mid,HIGH SCHOOL,Office,No,21.0,6.0,4.0,72.0,No,Phone,bnglish,2024-08-23,2024-09-04,A**** Y*******,Yes,Fair,1
E01401,S**** A*******,Procurement,C0188,Strategic Buyer,Mid,Bachelor,Office,Yes,3.0,6.0,2.0,69.0,Yes,Email,Turkish,2024-01-25,2024-02-06,A**** Y*******,Yes,LinkedIn,1
E01402,B**** O*******,Marketing,C0359,Marketing Specialist,Senior,Bachelor,Office,Yes,15.0,7.0,3.0,65.0,Yes,Phone,Turkish,2024-04-22,2024-05-01,D**** S*******,No,CRM,1
E01403,M**** Y*******,Sales,C0184,Territory Sales Rep,Junior,Bachelor,Office,No,19.0,1.0,4.0,74.0,Yes,LinkedIn,English,2024-03-21,2024-04-08,E**** T*******,Yes,CRM,1
E01404,K**** A*******,Production,C0638,Plant Supervisor,Senior,PhD,Office,Yes,7.0,10.0,1.0,73.0,Yes,Email,English,2024-06-24,2024-07-03,H**** N*******,Yes,CRM,1
E01405,A**** Y*******,Production,C0055,Plant Supervisor,C-Level,Master,Factory,Yes,6.0,19.0,1.0,77.0,No,Email,English,2024-06-02,2024-06-28,B**** K*******,Yes,CRM,1
E01406,N**** K*******,Sales,C0536,Sales Executive,Junior,Master,Remote,Yes,17.0,0.0,1.0,55.0,No,Phone,English,2024-04-02,2024-04-19,G**** R*******,Yes,CRM,1
E01407,Z**** Y*******,Operations,C0062,Operations Analyst,Mid,High School,Remote,Yes,0.0,5.0,,61.0,No,LinkedIn,Turkish,2024-09-26,2024-10-17,C**** D*******,Yes,eRM,0
E01408,K**** K*******,Procurement,C0487,Proczrement Analyst,Senior,,Field,No,0.0,11.0,0.0,,No,Email,Turkish,2024-08-01,2024-08-13,F**** O*******,Yes,crm,0
E01409,E**** U*******,IT,C0112,Infrastructure Engineer,Junior,HIGH SCHOOL,Factory,yes,0.0,,0.0,37.0,No,Pone,Turkish,2024-07-21,2024-06-29,G**** R*******,Yes,CRM,0
E01410,Z**** K*******,IT,C0155,Systems Engineer,Director,Master,Remote,No,4.0,11.0,1.0,79.0,Yes,Email,Turkish,2024-04-09,2024-05-04,H**** N*******,Yes,CRM,1
E01411,O**** A*******,Quality,C047,Quality Assurance Lead,Junior,PhD,Factory,NO,1.0,1.0,0.0,29.0,No,Email,Turkish,2024-03-20,2024-04-13,,Yes,CRM,1
E01412,E**** Y*******,Marketing,C0679,Marketing Specialist,Junior,Master,Factory,Yes,9.0,1.0,3.0,54.0,No,Phone,Turkish,2024-08-01,2024-08-28,E**** T*******,Yes,LinkedIn,1
E01413,A**** K*******,Quality,C0236,QA Specialist,Senior,Bachelor,Office,No,4.0,6.0,1.0,69.0,No,Email,English,2024-03-30,2024-04-23,A**** Y*******,Yes,CRM,1
E01414,Z**** P*******,Production,C0151,Production Planner,Senior,Bachelor,Office,No,2.0,5.0,2.0,66.0,No,Phone,Turkish,2024-07-23,2024-07-30,G**** R*******,Yes,LinkedIn,1
E01415,B**** K*******,Sales,C0715,Account Manager,Junior,Master,Office,Yes,18.0,2.0,4.0,58.0,No,Phone,Turkish,2024-01-09,2024-01-24,E**** T*******,Yes,Email Campaign,1
E01416,Z**** A*******,IT,C0170,Software Developer,Junior,High School,Remote,No,1.0,0.0,1.0,59.0,No,Email,Turkish,2024-06-23,2024-07-03,F**** O*******,Yes,CRM,1
E01417,k**** Y*******,Management,C0007,Operations Director,Mid,,Office,No,0.0,4.0,0.0,78.0,Yes,Phone,Turkish,unknown,2024-08-13,A**** Y*******,yes,CRM,0
E01418,B**** D*******,Production,C0221,Plant Supervisor,Senior,High School,Office,Yes,0.0,5.0,1.0,75.0,Yes,Phone,Turkish,2024-05-25,2024-06-03,G**** R*******,Yes,CRM,0
E01419,S**** Y*******,Management,C0209,Operations Manager,Mid,Bachelor,Factory,No,4.0,3.0,0.0,71.0,No,Phone,Turkish,2024-09-05,2024-10-02,E**** T*******,Yes,LinkedIn,1
E01420,S**** K*******,Sales,C0576,Sales Manager,Junior,Bachelor,Office,No,17.0,1.0,2.0,56.0,No,Phone,English,2024-07-19,2024-08-18,H**** N*******,Yes,CRM,1
E01421,E**** D*******,Marketing,C0402,Growth Marketer,Junior,Bachelor,Office,Yes,26.0,0.0,2.0,54.0,No,Email,Turkish,2024-01-11,2024-01-30,G**** R*******,Yes,LinkedIn,1
E01422,S**** S*******,Quality,C0017,Quality Assurance Lead,Junior,Bachelor,Field,Yes,5.0,1.0,2.0,67.0,No,Email,English,2024-07-04,2024-07-25,G**** R*******,Yes,LinkedIn,1
E01423,B**** S*******,IT,C0563,Systems Engineer,Mid,Bachelor,Factory,Yes,4.0,5.0,2.0,55.0,No,LinkedIn,Turkish,2024-01-24,2024-02-23,A**** Y*******,Yes,Email Campaign,1
E01424,Z**** P*******,Sales,C0024,Sales Manager,Mid,Bachelor,Remote,Yes,14.0,6.0,4.0,64.0,No,Email,Turkish,2024-02-18,2024-02-24,E**** T*******,Yes,LinkedIn,1
E01425,A**** O*******,Operations,C0405,Data Centre Operator,Mid,Bachelor,Field,No,0.0,2.0,2.0,71.0,Yes,Email,Turkish,2024-01-04,2024-01-29,H**** N*******,Yes,CRM,0
E01426,E**** C*******,Quality,C0520,Quality Assurance Lead,Mid,Bachelor,Office,No,2.0,3.0,1.0,58.0,No,Email,Turkish,2024-04-07,2024-04-25,A**** Y*******,Yes,CRM,1
E01427,L**** C*******,Engineering,C0413,Quality-by-Design Engineer,Junior,PhD,Office,Yes,2.0,1.0,2.0,40.0,No,LinkedIn,Turkish,2024-01-29,2024-02-12,D**** S*******,Yes,CRM,1
E01428,K**** A*******,IT,C0189,Network Engineer,Mid,Bachelor,Office,Yes,3.0,6.0,1.0,66.0,No,Email,Turkish,2024-09-07,2024-10-04,H**** N*******,Yes,Fair,1
E01429,S**** A*******,Marketing,C0490,Growth Marketer,Mid,Bachelor,Factory,No,33.0,5.0,1.0,32.0,No,Email,Turkish,2024-05-09,2024-05-27,H**** N*******,Yes,CRM,1
E01430,A**** U*****d*,Quality,C0171,QA Technician,Junior,Bachelor,Office,No,6.0,0.0,1.0,54.0,No,Email,Turkish,2024-05-13,2024-05-31,,Yes,CRM,1
E01431,E**** O*******,Management,C0113,Country Manager,Mid,High School,Remote,Yes,5.0,6.0,0.0,69.0,Yes,Phone,Turkish,2024-09-23,2024-10-13,F**** O*******,Yes,Webinar,1
E01432,E**** K*******,Production,C0106,Plant Supervisor,Senior,Bachelor,Office,No,6.0,10.0,0.0,72.0,No,Phone,English,2024-08-25,2024-09-07,H**** N*******,Yes,Email Campaign,1
E01433,B**** K*******,Marketing,C0706,Brand Manager,Junior,Bachelor,Office,Yes,25.0,0.0,5.0,55.0,No,Email,English,2024-07-08,2024-07-15,E**** T*******,Yes,CRM,1
E01434,D**** U*******,Management,C0287,Plant Manager,Mid,PhD,Remote,No,1.0,3.0,2.0,77.0,Yes,Events,English,2024-07-17,2024-08-13,D**** S*******,Yes,LinkedIn,1
E01435,Z**** K*******,IT,C0110,Network Engineer,Senior,Master,Office,Yes,1.0,7.0,0.0,61.0,No,Email,Turkish,2024-08-14,2024-08-25,H**** N*******,Yes,CRM,1
